Date,Season,League,HomeTeam,AwayTeam,FTHG,FTAG,FTR,diff_avg_points,diff_avg_goals_scored,diff_avg_goals_conceded,diff_table_position,diff_days_rest,home_attack_vs_away_defense,away_attack_vs_home_defense,home_avg_goals_scored,home_avg_goals_conceded,home_win_rate,home_clean_sheet_rate,home_table_position,away_avg_goals_scored,away_avg_goals_conceded,away_win_rate,away_clean_sheet_rate,away_table_position,home_matchday,league_Bundesliga,league_La Liga,league_Ligue 1,league_Premier League,league_Serie A,B365H,B365D,B365A
2024-08-18,2024-25,Ligue 1,Angers,Lens,0,1,A,-0.8,-0.19999999999999996,0.8,-2.0,0.0,0.19999999999999996,-0.40000000000000013,1.2,1.8,0.2,0.0,5.0,1.4,1.0,0.4,0.4,7.0,1,False,False,True,False,False,5.75,3.8,1.62
2024-09-01,2024-25,Ligue 1,Angers,Nice,1,4,A,-0.19999999999999996,-0.3999999999999999,0.0,3.0,1.0,-0.5999999999999999,-0.19999999999999996,0.8,1.4,0.2,0.0,17.0,1.2,1.4,0.2,0.2,14.0,3,False,False,True,False,False,4.0,3.3,2.0
2024-09-22,2024-25,Ligue 1,Angers,Nantes,1,1,D,-1.2,-0.7999999999999999,0.40000000000000013,9.0,0.0,-0.9999999999999999,-0.6000000000000001,0.4,1.8,0.0,0.0,17.0,1.2,1.4,0.4,0.4,8.0,5,False,False,True,False,False,3.2,3.3,2.3
2024-09-29,2024-25,Ligue 1,Angers,Reims,1,3,A,-1.2000000000000002,-0.7999999999999999,0.40000000000000013,10.0,-1.0,-0.7999999999999999,-0.40000000000000013,0.6,1.8,0.0,0.0,18.0,1.4,1.4,0.4,0.0,8.0,6,False,False,True,False,False,3.6,3.2,2.2
2024-10-26,2024-25,Ligue 1,Angers,St Etienne,4,2,H,-0.5999999999999999,-0.19999999999999996,-1.2000000000000002,3.0,-1.0,-1.6,-0.19999999999999996,1.0,1.4,0.0,0.0,17.0,1.2,2.6,0.4,0.2,14.0,9,False,False,True,False,False,2.45,3.3,2.9
2024-11-09,2024-25,Ligue 1,Angers,Paris SG,2,4,A,-1.0,-0.7999999999999998,0.5999999999999999,14.0,1.0,0.8,1.0,1.6,1.4,0.4,0.2,15.0,2.4,0.8,0.8,0.4,1.0,11,False,False,True,False,False,12.0,6.25,1.22
2024-12-07,2024-25,Ligue 1,Angers,Lyon,0,3,A,0.0,-0.19999999999999996,0.3999999999999999,9.0,0.0,0.6000000000000001,0.40000000000000013,1.6,1.4,0.6,0.4,14.0,1.8,1.0,0.4,0.2,5.0,14,False,False,True,False,False,5.0,4.0,1.67
2025-01-05,2024-25,Ligue 1,Angers,Brest,2,0,H,-0.6,-1.6,-0.20000000000000018,5.0,0.0,-1.6,0.20000000000000018,0.6,2.0,0.2,0.2,16.0,2.2,2.2,0.4,0.0,11.0,16,False,False,True,False,False,3.2,3.3,2.3
2025-01-19,2024-25,Ligue 1,Angers,Auxerre,2,0,H,1.2000000000000002,0.6,-0.19999999999999996,2.0,-2.0,-0.19999999999999996,-0.6,1.2,1.2,0.6,0.4,13.0,0.6,1.4,0.0,0.4,11.0,18,False,False,True,False,False,2.4,3.2,3.0
2025-02-02,2024-25,Ligue 1,Angers,Le Havre,1,1,D,1.6,0.7999999999999999,-1.5999999999999999,-5.0,0.0,-1.0,-0.20000000000000007,1.4,0.8,0.6,0.4,13.0,0.6,2.4,0.0,0.0,18.0,20,False,False,True,False,False,1.95,3.4,3.9
2025-02-09,2024-25,Ligue 1,Angers,Marseille,0,2,A,0.0,-0.6000000000000001,-0.7999999999999999,11.0,0.0,0.20000000000000018,1.6,1.6,0.6,0.6,0.4,13.0,2.2,1.4,0.6,0.0,2.0,21,False,False,True,False,False,5.5,4.0,1.62
2025-03-02,2024-25,Ligue 1,Angers,Toulouse,0,4,A,0.0,-0.6000000000000001,0.0,2.0,1.0,-0.3999999999999999,0.20000000000000018,1.0,1.4,0.2,0.2,12.0,1.6,1.4,0.2,0.0,10.0,24,False,False,True,False,False,3.3,3.1,2.35
2025-03-15,2024-25,Ligue 1,Angers,Monaco,0,2,A,-0.5999999999999999,-1.8,0.6000000000000001,9.0,-2.0,-0.8,0.3999999999999999,0.8,2.2,0.2,0.2,13.0,2.6,1.6,0.4,0.2,4.0,26,False,False,True,False,False,6.5,4.75,1.42
2025-03-30,2024-25,Ligue 1,Angers,Rennes,0,3,A,-0.3999999999999999,-0.3999999999999999,0.8000000000000003,2.0,0.0,-0.5999999999999999,-1.0000000000000002,0.8,2.2,0.2,0.2,14.0,1.2,1.4,0.4,0.4,12.0,27,False,False,True,False,False,4.2,3.6,1.82
2025-04-13,2024-25,Ligue 1,Angers,Montpellier,2,0,H,0.0,0.0,0.3999999999999999,-3.0,1.0,-2.0,-2.4,0.0,2.4,0.0,0.0,15.0,0.0,2.0,0.0,0.0,18.0,29,False,False,True,False,False,1.9,3.5,4.1
2025-04-27,2024-25,Ligue 1,Angers,Lille,0,2,A,-1.2000000000000002,-0.7999999999999999,0.6000000000000001,8.0,0.0,-0.4,-0.20000000000000018,0.6,1.6,0.2,0.2,15.0,1.4,1.0,0.6,0.2,7.0,31,False,False,True,False,False,6.0,3.9,1.57
2025-05-10,2024-25,Ligue 1,Angers,Strasbourg,2,1,H,-1.0000000000000002,-0.8,0.19999999999999996,8.0,-1.0,0.0,0.6000000000000001,0.8,1.0,0.4,0.4,14.0,1.6,0.8,0.6,0.4,6.0,33,False,False,True,False,False,4.2,3.75,1.8
2022-08-14,2022-23,Ligue 1,Auxerre,Angers,2,2,D,-1.4,-0.19999999999999996,3.2,6.0,0.0,0.19999999999999996,-2.8,1.0,4.0,0.0,0.0,18.0,1.2,0.8,0.4,0.4,12.0,2,False,False,True,False,False,2.2,3.25,3.5
2022-08-27,2022-23,Ligue 1,Auxerre,Strasbourg,1,0,H,0.33333333333333326,0.8666666666666667,0.7333333333333334,-3.0,0.0,0.06666666666666665,-1.5333333333333334,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.0,11.0,0.8,1.6,0.2,0.2,14.0,4,False,False,True,False,False,3.5,3.6,2.05
2022-09-03,2022-23,Ligue 1,Auxerre,Marseille,0,2,A,-1.2000000000000002,-0.8000000000000003,1.2000000000000002,6.0,0.0,0.7999999999999999,0.40000000000000013,1.4,1.8,0.4,0.2,9.0,2.2,0.6,0.8,0.4,3.0,6,False,False,True,False,False,4.75,4.0,1.66
2022-09-16,2022-23,Ligue 1,Auxerre,Lorient,1,3,A,-1.2,-1.4000000000000001,0.19999999999999996,10.0,0.0,-1.0,0.20000000000000018,0.8,2.0,0.4,0.2,14.0,2.2,1.8,0.8,0.2,4.0,8,False,False,True,False,False,2.7,3.3,2.6
2022-10-02,2022-23,Ligue 1,Auxerre,Brest,1,1,D,0.39999999999999997,0.19999999999999996,-0.20000000000000018,-3.0,2.0,-2.0,-2.0,0.6,2.4,0.2,0.2,16.0,0.4,2.6,0.0,0.0,19.0,9,False,False,True,False,False,2.7,3.5,2.55
2022-10-16,2022-23,Ligue 1,Auxerre,Nice,1,1,D,-1.0,-0.4,1.4000000000000001,3.0,0.0,-0.6,-1.6,0.6,2.6,0.0,0.0,16.0,1.0,1.2,0.4,0.2,13.0,11,False,False,True,False,False,3.6,3.5,2.05
2022-10-30,2022-23,Ligue 1,Auxerre,Ajaccio,1,0,H,-0.9999999999999999,0.0,0.19999999999999996,-1.0,-2.0,-0.6000000000000001,-0.8,1.0,1.8,0.0,0.0,18.0,1.0,1.6,0.4,0.2,19.0,13,False,False,True,False,False,2.6,3.1,2.9
2022-12-28,2022-23,Ligue 1,Auxerre,Monaco,2,3,A,-0.3999999999999999,-1.2,0.19999999999999996,11.0,0.0,-0.8,0.19999999999999996,0.8,1.8,0.2,0.2,17.0,2.0,1.6,0.4,0.4,6.0,16,False,False,True,False,False,4.5,4.0,1.73
2023-01-11,2022-23,Ligue 1,Auxerre,Toulouse,0,5,A,0.20000000000000007,0.0,-0.6000000000000001,6.0,0.0,-1.8,-1.2,0.8,2.0,0.2,0.2,18.0,0.8,2.6,0.2,0.2,12.0,18,False,False,True,False,False,2.75,3.3,2.6
2023-01-29,2022-23,Ligue 1,Auxerre,Montpellier,0,2,A,-0.8,-0.6,0.6000000000000001,4.0,1.0,-2.0,-2.0,0.4,3.0,0.0,0.0,19.0,1.0,2.4,0.2,0.2,15.0,20,False,False,True,False,False,2.45,3.3,3.0
2023-02-05,2022-23,Ligue 1,Auxerre,Reims,0,0,D,-1.8,-0.9999999999999999,1.5999999999999999,8.0,0.0,-0.4,-1.0,0.4,2.4,0.0,0.0,19.0,1.4,0.8,0.4,0.4,11.0,22,False,False,True,False,False,3.5,3.5,2.1
2023-02-17,2022-23,Ligue 1,Auxerre,Lyon,2,1,H,-1.6,-1.0,0.5999999999999999,10.0,0.0,-0.20000000000000007,0.20000000000000018,0.6,1.4,0.0,0.2,19.0,1.6,0.8,0.6,0.4,9.0,24,False,False,True,False,False,4.0,3.6,1.95
2023-03-11,2022-23,Ligue 1,Auxerre,Rennes,0,0,D,0.6000000000000001,0.0,-0.7999999999999999,12.0,2.0,-0.3999999999999999,0.4,1.0,0.6,0.4,0.4,17.0,1.0,1.4,0.4,0.4,5.0,27,False,False,True,False,False,4.0,3.4,1.95
2023-04-01,2022-23,Ligue 1,Auxerre,Troyes,1,0,H,1.2000000000000002,-0.19999999999999996,-1.0,-1.0,0.0,-1.0,0.19999999999999996,0.8,0.8,0.4,0.4,17.0,1.0,1.8,0.0,0.0,18.0,29,False,False,True,False,False,1.85,3.6,4.2
2023-04-16,2022-23,Ligue 1,Auxerre,Nantes,2,1,H,1.0,-0.3999999999999999,-1.7999999999999998,1.0,0.0,-1.4,0.7999999999999999,1.0,0.6,0.4,0.6,15.0,1.4,2.4,0.0,0.0,14.0,31,False,False,True,False,False,2.45,3.1,3.2
2023-04-22,2022-23,Ligue 1,Auxerre,Lille,1,1,D,0.0,-0.8,-0.6,9.0,0.0,0.0,1.4,1.2,0.6,0.6,0.6,14.0,2.0,1.2,0.6,0.2,5.0,32,False,False,True,False,False,4.5,4.0,1.7
2023-05-07,2022-23,Ligue 1,Auxerre,Clermont,1,1,D,-1.0,-0.19999999999999996,0.20000000000000007,5.0,0.0,1.0,1.0,1.6,0.8,0.6,0.4,15.0,1.8,0.6,1.0,0.4,10.0,34,False,False,True,False,False,2.3,3.4,3.1
2023-05-21,2022-23,Ligue 1,Auxerre,Paris SG,1,2,A,-1.4,-1.7999999999999998,0.0,15.0,-1.0,-0.19999999999999996,1.5999999999999999,1.0,1.2,0.2,0.0,16.0,2.8,1.2,0.8,0.2,1.0,36,False,False,True,False,False,8.0,5.25,1.36
2023-06-03,2022-23,Ligue 1,Auxerre,Lens,1,3,A,-2.6,-1.4000000000000001,0.7999999999999999,14.0,0.0,0.20000000000000007,0.8000000000000003,0.8,1.4,0.0,0.0,16.0,2.2,0.6,1.0,0.4,2.0,38,False,False,True,False,False,2.8,3.6,2.38
2024-08-18,2024-25,Ligue 1,Auxerre,Nice,2,1,H,-1.2000000000000002,-1.0,0.20000000000000018,-5.0,0.0,-0.5999999999999999,0.19999999999999996,0.8,1.6,0.0,0.0,6.0,1.8,1.4,0.4,0.2,11.0,1,False,False,True,False,False,3.1,3.25,2.35
2024-09-14,2024-25,Ligue 1,Auxerre,Monaco,0,3,A,-1.8,-1.0,1.8,9.0,0.0,0.8,0.0,1.0,2.0,0.2,0.0,13.0,2.0,0.2,0.8,0.8,4.0,4,False,False,True,False,False,3.9,3.75,1.85
2024-09-27,2024-25,Ligue 1,Auxerre,Brest,3,0,H,-0.6,-0.6000000000000001,0.3999999999999999,5.0,0.0,-1.0,-0.7999999999999998,1.0,2.4,0.2,0.0,16.0,1.6,2.0,0.4,0.4,11.0,6,False,False,True,False,False,2.75,3.4,2.55
2024-10-20,2024-25,Ligue 1,Auxerre,Reims,2,1,H,-2.0,-1.0,1.2,8.0,1.0,0.19999999999999996,0.0,1.4,2.4,0.2,0.2,14.0,2.4,1.2,0.8,0.0,6.0,8,False,False,True,False,False,2.63,3.4,2.6
2024-11-03,2024-25,Ligue 1,Auxerre,Rennes,4,0,H,0.3999999999999999,1.0,0.40000000000000013,2.0,-2.0,0.6000000000000001,-0.8,2.0,1.8,0.4,0.2,13.0,1.0,1.4,0.2,0.2,11.0,10,False,False,True,False,False,3.5,3.6,2.05
2024-11-24,2024-25,Ligue 1,Auxerre,Angers,1,0,H,0.3999999999999999,0.5999999999999999,-0.20000000000000018,-7.0,1.0,0.7999999999999998,0.40000000000000013,2.4,1.4,0.6,0.2,9.0,1.8,1.6,0.4,0.2,16.0,12,False,False,True,False,False,1.8,3.7,4.33
2024-12-06,2024-25,Ligue 1,Auxerre,Paris SG,0,0,D,-0.6000000000000001,-0.3999999999999999,0.4,7.0,-1.0,1.4,1.4,2.0,1.0,0.6,0.4,8.0,2.4,0.6,0.8,0.6,1.0,14,False,False,True,False,False,9.0,5.75,1.3
2024-12-14,2024-25,Ligue 1,Auxerre,Lens,2,2,D,0.19999999999999996,0.0,-0.6,2.0,2.0,0.40000000000000013,1.0,1.6,0.6,0.6,0.6,9.0,1.6,1.2,0.6,0.4,7.0,15,False,False,True,False,False,3.8,3.6,1.95
2025-01-10,2024-25,Ligue 1,Auxerre,Lille,0,0,D,-0.8,-0.8,0.3999999999999999,5.0,-1.0,-0.19999999999999996,0.20000000000000018,0.8,1.4,0.2,0.4,9.0,1.6,1.0,0.4,0.2,4.0,17,False,False,True,False,False,4.6,3.8,1.75
2025-01-24,2024-25,Ligue 1,Auxerre,St Etienne,1,1,D,-0.20000000000000007,-0.6,-0.20000000000000018,-5.0,0.0,-1.0,-0.19999999999999996,0.6,1.4,0.0,0.4,11.0,1.2,1.6,0.2,0.0,16.0,19,False,False,True,False,False,1.91,3.7,3.8
2025-02-09,2024-25,Ligue 1,Auxerre,Toulouse,2,2,D,-0.6,0.0,1.0,2.0,1.0,-0.19999999999999996,-1.2,0.8,2.0,0.0,0.2,12.0,0.8,1.0,0.2,0.4,10.0,21,False,False,True,False,False,3.0,3.4,2.35
2025-02-22,2024-25,Ligue 1,Auxerre,Marseille,3,0,H,-1.4,-0.8000000000000003,1.0000000000000002,11.0,1.0,0.19999999999999996,0.0,1.4,2.2,0.0,0.0,13.0,2.2,1.2,0.6,0.2,2.0,23,False,False,True,False,False,5.5,4.33,1.55
2025-03-02,2024-25,Ligue 1,Auxerre,Strasbourg,0,1,A,-0.8,0.8,1.4,4.0,1.0,1.6,-0.6000000000000001,2.0,1.8,0.2,0.2,11.0,1.2,0.4,0.6,0.6,7.0,24,False,False,True,False,False,2.8,3.4,2.5
2025-03-30,2024-25,Ligue 1,Auxerre,Montpellier,1,0,H,1.6,1.4000000000000001,-1.8,-7.0,2.0,-1.0,-0.6000000000000001,1.6,0.8,0.4,0.4,11.0,0.2,2.6,0.0,0.0,18.0,27,False,False,True,False,False,1.69,3.8,4.5
2025-04-13,2024-25,Ligue 1,Auxerre,Lyon,1,3,A,-0.3999999999999999,-1.4,-1.2000000000000002,3.0,-1.0,-0.6000000000000001,2.0,1.0,0.4,0.6,0.6,10.0,2.4,1.6,0.8,0.2,7.0,29,False,False,True,False,False,3.6,3.6,2.0
2025-05-04,2024-25,Ligue 1,Auxerre,Le Havre,1,2,A,0.40000000000000013,0.0,-0.8,-6.0,-1.0,-0.3999999999999999,0.40000000000000013,1.6,1.2,0.6,0.6,10.0,1.6,2.0,0.4,0.2,16.0,32,False,False,True,False,False,2.1,3.6,3.25
2025-05-10,2024-25,Ligue 1,Auxerre,Nantes,1,1,D,0.19999999999999996,0.8,0.6000000000000001,-5.0,0.0,0.6000000000000001,-0.8,1.6,1.6,0.4,0.4,10.0,0.8,1.0,0.2,0.2,15.0,33,False,False,True,False,False,2.8,3.4,2.45
2020-09-11,2020-21,Ligue 1,Bordeaux,Lyon,0,0,D,-1.0,-3.0,-1.0,-6.0,-2.0,0.0,4.0,1.0,0.0,0.5,1.0,2.0,4.0,1.0,1.0,0.0,8.0,3,False,False,True,False,False,4.5,3.6,1.83
2020-09-27,2020-21,Ligue 1,Bordeaux,Nice,0,0,D,-0.25,-0.5,-1.25,3.0,1.0,-1.0,0.75,0.75,0.5,0.25,0.75,13.0,1.25,1.75,0.5,0.25,10.0,5,False,False,True,False,False,2.1,3.25,3.6
2020-10-04,2020-21,Ligue 1,Bordeaux,Dijon,3,0,H,1.0,0.0,-1.6,-8.0,0.0,-1.4,0.19999999999999996,0.6,0.4,0.2,0.8,12.0,0.6,2.0,0.0,0.0,20.0,6,False,False,True,False,False,1.66,3.8,5.25
2020-10-25,2020-21,Ligue 1,Bordeaux,Nimes,2,0,H,0.0,0.19999999999999996,-0.8,-4.0,-1.0,-0.8,-0.19999999999999996,1.0,1.0,0.2,0.6,12.0,0.8,1.8,0.2,0.4,16.0,8,False,False,True,False,False,1.95,3.3,4.0
2020-11-07,2020-21,Ligue 1,Bordeaux,Montpellier,0,2,A,0.3999999999999999,0.3999999999999999,-0.20000000000000018,3.0,0.0,-0.40000000000000013,-0.5999999999999999,1.2,1.4,0.4,0.6,12.0,0.8,1.6,0.2,0.2,9.0,10,False,False,True,False,False,2.3,3.3,3.1
2020-12-06,2020-21,Ligue 1,Bordeaux,Brest,1,0,H,-0.40000000000000013,-1.0,0.0,3.0,1.0,-0.6000000000000001,0.3999999999999999,1.0,1.6,0.4,0.4,13.0,2.0,1.6,0.6,0.2,10.0,13,False,False,True,False,False,2.05,3.5,3.6
2020-12-16,2020-21,Ligue 1,Bordeaux,St Etienne,1,2,A,0.7999999999999999,0.4,-0.19999999999999996,-4.0,-2.0,-0.3999999999999999,-0.6,1.0,1.2,0.4,0.4,11.0,0.6,1.4,0.0,0.4,15.0,15,False,False,True,False,False,2.15,3.4,3.4
2020-12-23,2020-21,Ligue 1,Bordeaux,Reims,1,3,A,0.3999999999999999,0.3999999999999999,-0.40000000000000013,-5.0,-1.0,-0.20000000000000018,-0.19999999999999996,1.4,1.2,0.4,0.4,12.0,1.0,1.6,0.2,0.2,17.0,17,False,False,True,False,False,2.15,3.3,3.4
2021-01-09,2020-21,Ligue 1,Bordeaux,Lorient,2,1,H,0.0,-0.3999999999999999,-1.0,-7.0,0.0,-1.4,0.0,1.0,1.4,0.2,0.4,12.0,1.4,2.4,0.2,0.2,19.0,19,False,False,True,False,False,2.0,3.4,3.8
2021-01-24,2020-21,Ligue 1,Bordeaux,Angers,2,1,H,0.6000000000000001,0.6000000000000001,-0.5999999999999999,1.0,-1.0,0.20000000000000018,0.19999999999999996,1.6,0.8,0.6,0.6,9.0,1.0,1.4,0.4,0.0,8.0,21,False,False,True,False,False,2.37,3.1,3.25
2021-02-03,2020-21,Ligue 1,Bordeaux,Lille,0,3,A,-0.3999999999999999,0.40000000000000013,0.20000000000000007,9.0,2.0,1.0,0.3999999999999999,1.6,0.8,0.6,0.4,10.0,1.2,0.6,0.8,0.6,1.0,23,False,False,True,False,False,4.0,3.2,2.05
2021-02-14,2020-21,Ligue 1,Bordeaux,Marseille,0,0,D,1.0,0.5999999999999999,-0.3999999999999999,1.0,0.0,-0.6000000000000001,-0.8,1.4,1.6,0.4,0.2,11.0,0.8,2.0,0.0,0.0,10.0,25,False,False,True,False,False,2.6,3.3,2.75
2021-02-27,2020-21,Ligue 1,Bordeaux,Metz,1,2,A,-1.2,-1.2000000000000002,0.40000000000000013,5.0,0.0,-0.9999999999999999,-0.19999999999999996,0.4,1.8,0.0,0.2,11.0,1.6,1.4,0.4,0.0,6.0,27,False,False,True,False,False,2.37,3.1,3.1
2021-03-03,2020-21,Ligue 1,Bordeaux,Paris SG,0,1,A,-2.1999999999999997,-1.8000000000000003,1.2000000000000002,9.0,0.0,-0.19999999999999996,0.40000000000000013,0.4,1.8,0.0,0.2,11.0,2.2,0.6,0.8,0.6,2.0,28,False,False,True,False,False,7.5,4.75,1.4
2021-04-04,2020-21,Ligue 1,Bordeaux,Strasbourg,2,3,A,-0.4,0.4,1.0,-2.0,0.0,0.19999999999999996,-1.2000000000000002,1.0,1.8,0.2,0.0,13.0,0.6,0.8,0.2,0.4,15.0,31,False,False,True,False,False,2.7,3.2,2.6
2021-04-18,2020-21,Ligue 1,Bordeaux,Monaco,0,3,A,-1.4,-0.8000000000000003,2.1999999999999997,12.0,0.0,1.2,-0.19999999999999973,1.4,2.4,0.2,0.0,15.0,2.2,0.2,0.6,0.8,3.0,33,False,False,True,False,False,5.5,3.75,1.66
2021-05-02,2020-21,Ligue 1,Bordeaux,Rennes,1,0,H,-2.6,-1.7999999999999998,2.5999999999999996,9.0,0.0,0.19999999999999996,-0.6000000000000001,1.0,3.4,0.0,0.0,16.0,2.8,0.8,0.8,0.4,7.0,35,False,False,True,False,False,4.75,3.75,1.75
2021-05-16,2020-21,Ligue 1,Bordeaux,Lens,3,0,H,-0.7999999999999999,-1.0,1.1999999999999997,9.0,-1.0,-1.0,-1.1999999999999997,0.6,2.8,0.2,0.2,15.0,1.6,1.6,0.4,0.0,6.0,37,False,False,True,False,False,3.75,3.6,1.95
2021-08-22,2021-22,Ligue 1,Bordeaux,Angers,1,1,D,-0.40000000000000013,-0.8000000000000003,0.6000000000000001,14.0,0.0,0.3999999999999999,0.6000000000000001,1.4,1.6,0.4,0.2,16.0,2.2,1.0,0.6,0.6,2.0,3,False,False,True,False,False,2.87,3.2,2.62
2021-09-12,2021-22,Ligue 1,Bordeaux,Lens,2,3,A,-0.3999999999999999,-0.3999999999999999,1.0,12.0,1.0,0.0,-0.6000000000000001,1.0,2.0,0.2,0.0,19.0,1.4,1.0,0.2,0.4,7.0,5,False,False,True,False,False,3.3,3.5,2.15
2021-09-26,2021-22,Ligue 1,Bordeaux,Rennes,1,1,D,-0.19999999999999996,0.20000000000000018,1.2,3.0,0.0,0.40000000000000013,-1.0,1.6,2.4,0.2,0.0,16.0,1.4,1.2,0.4,0.4,13.0,8,False,False,True,False,False,3.4,3.4,2.15
2021-10-17,2021-22,Ligue 1,Bordeaux,Nantes,1,1,D,-0.8,-0.3999999999999999,0.8000000000000003,6.0,0.0,0.20000000000000018,-0.20000000000000018,1.6,2.2,0.2,0.0,16.0,2.0,1.4,0.6,0.2,10.0,10,False,False,True,False,False,2.8,3.3,2.55
2021-10-31,2021-22,Ligue 1,Bordeaux,Reims,3,2,H,0.0,0.0,0.19999999999999996,1.0,0.0,-0.40000000000000013,-0.6000000000000001,1.2,1.8,0.0,0.0,17.0,1.2,1.6,0.2,0.0,16.0,12,False,False,True,False,False,2.55,3.2,2.9
2021-11-06,2021-22,Ligue 1,Bordeaux,Paris SG,2,3,A,-0.8,0.0,0.8,15.0,-2.0,0.3999999999999999,-0.40000000000000013,1.2,1.6,0.2,0.0,16.0,1.2,0.8,0.6,0.4,1.0,13,False,False,True,False,False,8.0,5.75,1.33
2021-11-28,2021-22,Ligue 1,Bordeaux,Brest,1,2,A,-1.0000000000000002,0.0,1.4,3.0,0.0,1.4,0.0,2.0,2.0,0.2,0.0,16.0,2.0,0.6,0.6,0.4,13.0,15,False,False,True,False,False,2.4,3.5,2.9
2021-12-05,2021-22,Ligue 1,Bordeaux,Lyon,2,2,D,-0.3999999999999999,0.8000000000000003,1.0,6.0,0.0,0.20000000000000018,-1.6,2.2,3.0,0.2,0.0,18.0,1.4,2.0,0.4,0.2,12.0,17,False,False,True,False,False,4.75,4.0,1.66
2021-12-22,2021-22,Ligue 1,Bordeaux,Lille,2,3,A,-0.8,0.6000000000000001,1.6,4.0,0.0,1.0,-1.2000000000000002,2.0,2.6,0.2,0.0,15.0,1.4,1.0,0.4,0.2,11.0,19,False,False,True,False,False,4.33,3.8,1.75
2022-01-07,2021-22,Ligue 1,Bordeaux,Marseille,0,1,A,-1.2,0.6000000000000001,2.0,14.0,0.0,1.2000000000000002,-1.4000000000000001,1.8,2.6,0.2,0.0,17.0,1.2,0.6,0.6,0.6,3.0,20,False,False,True,False,False,5.0,4.33,1.57
2022-01-23,2021-22,Ligue 1,Bordeaux,Strasbourg,4,3,H,-1.5999999999999999,-0.8,2.0,15.0,3.0,0.6,-0.6000000000000001,1.2,2.6,0.2,0.0,19.0,2.0,0.6,0.8,0.6,4.0,22,False,False,True,False,False,3.75,3.6,1.95
2022-02-20,2021-22,Ligue 1,Bordeaux,Monaco,1,1,D,-1.0,-0.40000000000000013,3.0,12.0,0.0,0.6,-2.0,1.2,3.6,0.2,0.0,20.0,1.6,0.6,0.4,0.8,8.0,25,False,False,True,False,False,4.75,4.2,1.66
2022-03-06,2021-22,Ligue 1,Bordeaux,Troyes,0,2,A,0.6,0.8,0.20000000000000018,3.0,0.0,-0.7999999999999998,-1.8,1.6,2.6,0.2,0.0,20.0,0.8,2.4,0.0,0.2,17.0,27,False,False,True,False,False,2.25,3.3,3.3
2022-03-20,2021-22,Ligue 1,Bordeaux,Montpellier,0,2,A,-0.4,0.20000000000000007,0.6000000000000001,9.0,-1.0,-0.5999999999999999,-1.4,0.8,2.0,0.0,0.0,20.0,0.6,1.4,0.2,0.4,11.0,29,False,False,True,False,False,2.45,3.5,2.8
2022-04-10,2021-22,Ligue 1,Bordeaux,Metz,3,1,H,0.0,-0.2,-0.19999999999999996,1.0,1.0,-1.6,-1.2000000000000002,0.2,1.6,0.0,0.2,20.0,0.4,1.8,0.0,0.4,19.0,31,False,False,True,False,False,1.9,3.5,4.2
2022-04-20,2021-22,Ligue 1,Bordeaux,St Etienne,2,2,D,-0.19999999999999996,-0.5999999999999999,0.0,2.0,-1.0,-1.5999999999999999,-1.0,0.8,2.4,0.2,0.2,19.0,1.4,2.4,0.2,0.2,17.0,33,False,False,True,False,False,2.3,3.25,3.1
2022-05-01,2021-22,Ligue 1,Bordeaux,Nice,0,1,A,-0.3999999999999999,1.0,1.5999999999999999,14.0,0.0,0.6000000000000001,-1.9999999999999998,1.8,2.8,0.2,0.2,19.0,0.8,1.2,0.4,0.2,5.0,35,False,False,True,False,False,3.75,3.6,1.95
2022-05-14,2021-22,Ligue 1,Bordeaux,Lorient,0,0,D,-0.39999999999999997,0.7999999999999999,1.2000000000000002,3.0,0.0,-1.0,-3.0,1.4,3.6,0.0,0.0,20.0,0.6,2.4,0.2,0.2,17.0,37,False,False,True,False,False,2.4,3.6,2.8
2020-09-20,2020-21,Ligue 1,Brest,Lorient,3,2,H,0.0,-0.3333333333333335,0.3333333333333335,2.0,0.0,-0.6666666666666667,-0.6666666666666667,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.3333333333333333,16.0,1.6666666666666667,2.0,0.3333333333333333,0.0,14.0,4,False,False,True,False,False,2.4,3.1,3.2
2020-10-04,2020-21,Ligue 1,Brest,Monaco,1,0,H,-0.8,0.0,1.0,7.0,0.0,0.40000000000000013,-0.5999999999999999,1.8,2.4,0.4,0.2,13.0,1.8,1.4,0.6,0.2,6.0,6,False,False,True,False,False,3.1,3.6,2.2
2020-10-25,2020-21,Ligue 1,Brest,Strasbourg,0,3,A,1.2000000000000002,0.8,-0.6000000000000001,-5.0,0.0,-0.40000000000000013,-0.6000000000000001,1.8,1.6,0.6,0.4,13.0,1.0,2.2,0.2,0.2,18.0,8,False,False,True,False,False,2.15,3.5,3.2
2020-11-08,2020-21,Ligue 1,Brest,Lille,3,2,H,-1.6,-1.2000000000000002,1.8000000000000003,12.0,1.0,0.6,0.0,1.0,2.2,0.2,0.2,14.0,2.2,0.4,0.6,0.6,2.0,10,False,False,True,False,False,3.75,3.5,1.95
2020-11-21,2020-21,Ligue 1,Brest,St Etienne,4,1,H,1.2,0.7999999999999999,0.0,-2.0,0.0,-0.8,-1.6,1.2,2.0,0.4,0.2,13.0,0.4,2.0,0.0,0.0,15.0,11,False,False,True,False,False,2.1,3.5,3.4
